Frame Rate:,29.9700299700
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
3888,00:02:09.730,5.0531192129629625,3.199809027777778,6.370399305555556,5.589149305555556
3889,00:02:09.763,4.942465277777777,2.8815625,6.440555555555555,5.505277777777778
3890,00:02:09.796,5.336064814814815,3.236111111111111,6.857413194444445,5.914670138888889
3891,00:02:09.830,6.027361111111111,3.6655902777777776,7.793072916666667,6.623420138888889
3892,00:02:09.863,7.104664351851852,4.344253472222222,9.262777777777778,7.706961805555555
3893,00:02:09.896,8.870162037037039,5.494131944444445,11.73953125,9.376822916666667
3894,00:02:09.930,10.201377314814815,6.533541666666666,13.4846875,10.585902777777777
3895,00:02:09.963,11.063431712962961,7.2952256944444445,14.665434027777778,11.229635416666667
3896,00:02:09.997,11.747002314814814,7.858715277777778,15.716458333333334,11.665833333333333
3897,00:02:10.030,12.519374999999998,8.619184027777777,16.70501736111111,12.233923611111111
3898,00:02:10.063,13.161059027777776,9.109739583333333,17.80263888888889,12.570798611111112
3899,00:02:10.097,13.569953703703703,9.328697916666666,18.508142361111112,12.873020833333333
3900,00:02:10.130,13.642355324074074,9.598958333333334,18.50394097222222,12.824166666666667
3901,00:02:10.163,13.715607638888889,9.764270833333333,18.566805555555554,12.815746527777778
3902,00:02:10.197,14.038148148148148,10.433350694444444,18.750815972222224,12.930277777777778
3903,00:02:10.230,14.205769675925927,10.799774305555555,19.098871527777778,12.718663194444444
3904,00:02:10.263,14.429166666666665,11.309340277777778,19.28720486111111,12.690954861111111
3905,00:02:10.297,14.711435185185186,11.714166666666667,19.68513888888889,12.735
3906,00:02:10.330,15.028877314814816,11.809149305555556,20.423506944444444,12.853975694444445
3907,00:02:10.364,15.220353009259261,11.890138888888888,20.96734375,12.803576388888889
3908,00:02:10.397,15.347731481481482,11.979913194444444,21.320520833333333,12.742760416666666
3909,00:02:10.430,15.605665509259259,12.13701388888889,21.96579861111111,12.714184027777778
3910,00:02:10.464,15.846006944444445,12.428819444444445,22.389166666666668,12.720034722222222
3911,00:02:10.497,16.11546296296296,12.605798611111112,22.899895833333332,12.840694444444445
3912,00:02:10.530,16.496446759259257,13.014375,23.467934027777776,13.00703125
3913,00:02:10.564,17.286475694444444,14.105833333333333,24.623402777777777,13.130190972222222
3914,00:02:10.597,16.619438657407404,13.46359375,24.128836805555554,12.265885416666666
3915,00:02:10.631,16.10644097222222,13.309600694444445,23.172604166666666,11.837118055555555
3916,00:02:10.664,15.884537037037036,14.057430555555555,22.24685763888889,11.349322916666667
3917,00:02:10.697,14.769716435185183,13.125659722222222,20.716805555555556,10.466684027777777
3918,00:02:10.731,13.94409722222222,13.217465277777778,18.708125,9.906701388888889
3919,00:02:10.764,13.069299768518519,12.689114583333334,17.09861111111111,9.42017361111111
3920,00:02:10.797,12.684114583333333,13.162708333333333,16.088368055555556,8.801267361111112
3921,00:02:10.831,11.30978587962963,11.58576388888889,14.452569444444444,7.891024305555556
3922,00:02:10.864,10.305543981481483,10.915329861111111,12.951440972222223,7.049861111111111
3923,00:02:10.897,9.686967592592593,10.851927083333333,12.069461805555555,6.139513888888889
3924,00:02:10.931,8.99148148148148,10.384375,10.980052083333334,5.610017361111111
3925,00:02:10.964,8.174450231481481,9.978333333333333,9.685052083333334,4.8599652777777775
3926,00:02:10.998,7.46595486111111,9.316145833333334,8.707309027777777,4.3744097222222225
3927,00:02:11.031,6.677650462962963,8.883315972222222,7.443159722222222,3.7064756944444444
3928,00:02:11.064,5.684056712962963,7.964184027777778,5.940625,3.147361111111111
3929,00:02:11.098,4.866446759259259,7.333472222222222,4.647760416666666,2.618107638888889
3930,00:02:11.131,4.257181712962963,6.502170138888889,4.046510416666667,2.222864583333333
3931,00:02:11.164,3.743113425925926,5.915694444444444,3.394722222222222,1.9189236111111112
3932,00:02:11.198,3.0839178240740743,5.062916666666666,2.7253645833333335,1.4634722222222223
3933,00:02:11.231,2.6214699074074073,4.380347222222222,2.261458333333333,1.2226041666666667
3934,00:02:11.264,2.2302546296296297,3.584670138888889,2.062777777777778,1.0433159722222223
3935,00:02:11.298,3.052673611111111,5.436996527777778,2.2930208333333333,1.4280034722222221
3936,00:02:11.331,2.218605324074074,3.448628472222222,2.1465972222222223,1.0605902777777778
3937,00:02:11.365,2.498368055555556,3.7755729166666665,2.4713194444444446,1.2482118055555556
3938,00:02:11.398,3.4835358796296294,5.702118055555555,2.9816493055555555,1.7668402777777779
3939,00:02:11.431,2.9234375,4.256701388888889,3.0048958333333333,1.5087152777777777
3940,00:02:11.465,3.038113425925926,4.418020833333333,3.1092013888888888,1.5871180555555555
3941,00:02:11.498,3.287430555555556,4.784739583333334,3.354392361111111,1.7231597222222221
3942,00:02:11.531,3.9164930555555557,6.029340277777778,3.649496527777778,2.070642361111111
3943,00:02:11.565,3.7794270833333337,5.24953125,4.089409722222222,1.9993402777777778
3944,00:02:11.598,4.339421296296297,6.076979166666667,4.661302083333333,2.279982638888889
3945,00:02:11.631,5.190949074074074,7.2391145833333335,5.500399305555556,2.8333333333333335
3946,00:02:11.665,5.188454861111111,6.589635416666667,6.0150347222222225,2.9606944444444445
3947,00:02:11.698,5.7686574074074075,7.23796875,6.691510416666667,3.3764930555555557
3948,00:02:11.732,6.14957175925926,7.311163194444444,7.33015625,3.8073958333333335
3949,00:02:11.765,6.940295138888889,7.994704861111111,8.35157986111111,4.474600694444445
3950,00:02:11.798,7.414021990740742,8.156128472222223,9.223246527777778,4.8626909722222225
3951,00:02:11.832,7.771828703703704,8.324878472222222,9.769166666666667,5.221440972222222
3952,00:02:11.865,8.43855324074074,9.159131944444445,10.496579861111112,5.659947916666667
3953,00:02:11.898,9.053726851851852,9.476614583333333,11.560659722222223,6.12390625
3954,00:02:11.932,9.810717592592592,10.123489583333333,12.459565972222222,6.849097222222222
3955,00:02:11.965,10.597060185185185,10.779739583333333,13.499010416666666,7.5124305555555555
3956,00:02:11.999,11.24689236111111,11.078125,14.490920138888889,8.171631944444444
3957,00:02:12.032,11.768530092592592,11.28923611111111,15.438333333333333,8.578020833333333
3958,00:02:12.065,12.04876736111111,11.477829861111111,15.92951388888889,8.738958333333333
3959,00:02:12.099,12.481365740740742,11.716961805555556,16.59251736111111,9.134618055555556
3960,00:02:12.132,12.74236111111111,11.59078125,17.398732638888887,9.237569444444444
3961,00:02:12.165,13.23537037037037,12.057222222222222,18.099756944444444,9.549131944444444
3962,00:02:12.199,13.84609375,13.357829861111112,18.32362847222222,9.856822916666667
3963,00:02:12.232,14.262071759259259,13.984097222222223,18.549409722222222,10.252708333333333
3964,00:02:12.265,14.227604166666666,13.789114583333333,18.504010416666667,10.3896875
3965,00:02:12.299,13.852141203703702,13.005399305555555,18.133541666666666,10.417482638888888
3966,00:02:12.332,13.356730324074073,12.281059027777777,17.620260416666667,10.168871527777778
3967,00:02:12.366,13.113541666666668,12.431597222222223,17.02420138888889,9.88482638888889
3968,00:02:12.399,21.69888310185185,21.380659722222223,18.1453125,25.570677083333333
3969,00:02:12.432,33.10653356481481,32.04078125,32.7484375,34.53038194444444
3970,00:02:12.466,35.5296875,39.22970486111111,19.249635416666667,48.109722222222224
3971,00:02:12.499,42.10520833333333,41.13427083333333,36.41423611111111,48.76711805555556
3972,00:02:12.532,34.16179976851851,35.48427083333333,31.182430555555555,35.818697916666665
3973,00:02:12.566,53.34645254629629,55.415868055555556,45.930225694444445,58.693263888888886
3974,00:02:12.599,64.88458912037036,59.413836805555555,45.824444444444445,89.41548611111111
3975,00:02:12.632,49.89122106481482,53.55493055555556,39.915052083333336,56.20368055555556
3976,00:02:12.666,43.02723958333333,47.802447916666665,32.24185763888889,49.03741319444445
3977,00:02:12.699,28.455358796296295,31.962690972222223,21.42894097222222,31.974444444444444
3978,00:02:12.733,26.954942129629632,32.53465277777778,21.157222222222224,27.17295138888889
3979,00:02:12.766,21.83149305555556,24.379878472222224,18.39081597222222,22.723784722222224
3980,00:02:12.799,17.993234953703702,18.316180555555555,16.76484375,18.898680555555554
3981,00:02:12.833,15.404953703703704,16.3696875,14.997621527777778,14.847552083333333
3982,00:02:12.866,13.131030092592594,14.022048611111112,13.095104166666667,12.2759375
3983,00:02:12.899,14.202453703703704,16.282586805555557,13.523090277777778,12.801684027777778
3984,00:02:12.933,12.378298611111111,13.059618055555555,12.162847222222222,11.912430555555556
3985,00:02:12.966,12.161782407407408,12.734809027777779,11.707569444444445,12.04296875
3986,00:02:13.000,12.006122685185185,12.971875,11.364236111111111,11.682256944444445
3987,00:02:13.033,12.397667824074075,13.27609375,11.76576388888889,12.151145833333333
3988,00:02:13.066,12.543773148148148,13.629322916666666,11.945625,12.056371527777777
3989,00:02:13.100,11.787766203703704,12.880746527777777,10.912690972222222,11.569861111111111
3990,00:02:13.133,11.167766203703705,12.353090277777778,10.087170138888888,11.063038194444445
3991,00:02:13.166,11.030457175925926,12.370972222222223,9.917013888888889,10.803385416666666
3992,00:02:13.200,10.100596064814814,10.972274305555555,9.231579861111111,10.097934027777777
3993,00:02:13.233,9.432615740740742,10.160069444444444,8.586059027777777,9.55171875
3994,00:02:13.266,8.649884259259258,9.003420138888888,8.029826388888889,8.91640625
3995,00:02:13.300,7.714010416666667,7.995434027777778,7.177326388888889,7.969270833333334
3996,00:02:13.333,7.536325231481481,7.935034722222222,6.9191666666666665,7.754774305555555
3997,00:02:13.367,7.20592013888889,7.5637847222222225,6.6175347222222225,7.436440972222222
3998,00:02:13.400,6.972384259259258,7.393680555555555,6.370364583333333,7.153107638888889
3999,00:02:13.433,6.511388888888888,7.059809027777778,5.881145833333333,6.593211805555556
4000,00:02:13.467,6.3198032407407405,7.1761284722222225,5.465868055555555,6.317413194444445
4001,00:02:13.500,5.443182870370371,6.157743055555556,4.845815972222222,5.3259895833333335
4002,00:02:13.533,5.240532407407407,6.380815972222222,4.325590277777778,5.015190972222222
4003,00:02:13.567,4.900752314814814,6.516892361111111,3.7663541666666664,4.419010416666667
4004,00:02:13.600,5.5221875,7.057465277777778,4.38296875,5.126128472222222
4005,00:02:13.633,6.369519675925926,7.393663194444445,5.616024305555555,6.098871527777778
4006,00:02:13.667,7.627320601851853,8.699600694444445,6.809826388888889,7.372534722222222
4007,00:02:13.700,8.299959490740742,9.882378472222221,7.109322916666667,7.908177083333333
4008,00:02:13.734,7.791429398148147,8.784565972222222,7.011510416666667,7.578211805555555
4009,00:02:13.767,7.594108796296297,8.634097222222222,6.754357638888889,7.393871527777778
4010,00:02:13.800,7.721498842592593,8.891961805555555,6.7478645833333335,7.524670138888889
4011,00:02:13.834,7.035688657407408,7.99796875,6.237309027777778,6.871788194444444
4012,00:02:13.867,6.784074074074074,7.810104166666667,5.934704861111111,6.607413194444445
4013,00:02:13.900,6.0151157407407405,6.977291666666667,5.112118055555555,5.9559375
4014,00:02:13.934,5.390138888888889,6.111597222222223,4.750746527777777,5.308072916666666
4015,00:02:13.967,5.735833333333333,6.361006944444444,5.183315972222222,5.663177083333333
4016,00:02:14.001,7.2984027777777785,8.419618055555556,6.435677083333333,7.039913194444445
4017,00:02:14.034,7.80853587962963,8.617239583333333,7.196753472222222,7.611614583333333
4018,00:02:14.067,8.453315972222223,9.63078125,7.6125694444444445,8.116597222222222
4019,00:02:14.101,8.300781249999998,9.717239583333333,7.2501388888888885,7.934965277777778
4020,00:02:14.134,7.9948090277777775,9.350850694444444,6.976666666666667,7.656909722222222
4021,00:02:14.167,7.479091435185185,8.890434027777777,6.425225694444444,7.121614583333334
4022,00:02:14.201,7.2199537037037045,8.724652777777777,6.047378472222222,6.887829861111111
4023,00:02:14.234,6.647378472222222,7.857517361111111,5.695277777777778,6.3893402777777775
4024,00:02:14.267,5.995248842592592,6.971770833333333,5.197274305555555,5.816701388888889
4025,00:02:14.301,5.949994212962963,7.1915451388888885,4.924236111111111,5.734201388888889
4026,00:02:14.334,4.694166666666667,5.0865625,4.280815972222222,4.715121527777778
4027,00:02:14.368,4.6833738425925935,5.025659722222223,4.259774305555555,4.7646875
4028,00:02:14.401,5.140173611111111,5.739201388888889,4.5134895833333335,5.1678298611111115
4029,00:02:14.434,4.5449421296296295,4.775138888888889,4.222586805555555,4.637100694444444
4030,00:02:14.468,5.2485532407407405,5.658680555555556,4.716545138888889,5.370434027777778
4031,00:02:14.501,5.575978009259259,6.25171875,4.863611111111111,5.612604166666666
4032,00:02:14.534,5.282337962962963,5.702465277777778,4.79046875,5.354079861111111
4033,00:02:14.568,5.736961805555556,6.4138368055555555,5.0275694444444445,5.769479166666667
4034,00:02:14.601,45.291440972222226,43.57647569444445,51.39612847222222,40.90171875
4035,00:02:14.635,3.8033333333333332,3.3191145833333335,4.13953125,3.9513541666666665
4036,00:02:14.668,5.304403935185185,5.096770833333333,5.620451388888889,5.195989583333334
4037,00:02:14.701,6.002824074074074,5.801649305555555,6.436284722222222,5.770538194444445
4038,00:02:14.735,6.401354166666667,6.080885416666667,6.8900347222222225,6.233142361111111
4039,00:02:14.768,6.136140046296297,5.7609375,6.551284722222222,6.096197916666667
4040,00:02:14.801,6.410480324074075,6.565,6.254027777777778,6.4124131944444445
4041,00:02:14.835,4.523738425925926,4.011927083333333,4.77609375,4.783194444444445
4042,00:02:14.868,4.182094907407407,4.067760416666666,4.052100694444444,4.426423611111111
4043,00:02:14.901,4.043663194444444,3.771232638888889,4.206840277777777,4.152916666666667
4044,00:02:14.935,4.041782407407408,3.6894270833333334,4.226354166666667,4.209565972222222
4045,00:02:14.968,3.7853587962962965,4.098506944444445,3.2763715277777776,3.9811979166666664
4046,00:02:15.002,4.723304398148149,4.261961805555556,4.887534722222222,5.020416666666667
4047,00:02:15.035,5.342442129629629,4.891875,5.567430555555555,5.568020833333334
4048,00:02:15.068,5.190480324074073,5.5465277777777775,4.756319444444444,5.26859375
4049,00:02:15.102,3.929305555555556,3.7779861111111113,3.807916666666667,4.202013888888889
4050,00:02:15.135,3.8155092592592594,3.3500694444444443,4.132934027777778,3.9635243055555556
4051,00:02:15.168,4.9229108796296295,5.509270833333333,4.582690972222222,4.676770833333333
4052,00:02:15.202,3.2547685185185187,2.809652777777778,3.5411631944444446,3.4134895833333334
4053,00:02:15.235,3.429097222222222,3.7846180555555557,3.013802083333333,3.488871527777778
4054,00:02:15.268,4.235758101851852,4.347673611111111,4.157309027777778,4.2022916666666665
4055,00:02:15.302,4.720457175925926,4.587256944444444,4.907934027777777,4.666180555555556
4056,00:02:15.335,5.026805555555556,5.11390625,4.966440972222222,5.000069444444445
4057,00:02:15.369,4.240109953703704,4.767361111111111,3.8533333333333335,4.099635416666667
4058,00:02:15.402,3.5772800925925927,4.275173611111111,2.9805208333333333,3.4761458333333333
4059,00:02:15.435,3.271886574074074,3.788246527777778,2.68578125,3.3416319444444444
4060,00:02:15.469,2.9961863425925928,3.4692534722222224,2.5806597222222223,2.938645833333333
4061,00:02:15.502,3.5254224537037033,3.9755729166666667,3.0682118055555554,3.532482638888889
4062,00:02:15.535,3.799259259259259,4.0383506944444445,3.558107638888889,3.8013194444444443
4063,00:02:15.569,3.9913599537037037,3.911111111111111,3.931840277777778,4.131128472222223
4064,00:02:15.602,5.535028935185185,6.18921875,4.9115625,5.504305555555556
4065,00:02:15.636,4.681059027777778,4.383923611111111,4.797829861111111,4.861423611111111
4066,00:02:15.669,4.621707175925926,4.403315972222222,4.680815972222222,4.780989583333334
4067,00:02:15.702,5.096898148148148,5.315381944444445,4.909982638888889,5.0653298611111115
4068,00:02:15.736,5.139189814814815,4.916111111111111,5.359479166666667,5.141979166666666
4069,00:02:15.769,5.29035300925926,5.096666666666667,5.443246527777778,5.331145833333333
4070,00:02:15.802,5.790086805555556,5.689565972222222,5.815746527777778,5.864947916666667
4071,00:02:15.836,6.445966435185185,6.552309027777778,6.274913194444444,6.510677083333333
4072,00:02:15.869,7.033200231481481,7.169305555555556,6.829618055555556,7.100677083333333
4073,00:02:15.902,7.010677083333334,7.394097222222222,6.665729166666667,6.972204861111111
4074,00:02:15.936,6.806365740740741,6.725590277777778,6.851493055555555,6.842013888888889
4075,00:02:15.969,5.7787442129629625,5.655243055555555,6.101388888888889,5.579600694444444
4076,00:02:16.003,5.383524305555556,6.128958333333333,4.568107638888889,5.453506944444444
4077,00:02:16.036,3.8018923611111113,3.4025,3.7796875,4.2234895833333335
4078,00:02:16.069,3.5806944444444446,3.600503472222222,3.341736111111111,3.79984375
4079,00:02:16.103,4.12859375,4.024184027777777,4.141510416666667,4.220086805555556
4080,00:02:16.136,8.402216435185185,11.990659722222222,5.330295138888889,7.885694444444445
4081,00:02:16.169,3.8930555555555557,3.95078125,3.827986111111111,3.9003993055555557
4082,00:02:16.203,3.9902604166666666,4.369826388888889,3.4918923611111112,4.1090625
4083,00:02:16.236,3.354427083333333,3.1952777777777777,3.308107638888889,3.5598958333333335
4084,00:02:16.269,3.9676273148148145,4.211423611111111,3.59609375,4.095364583333334
4085,00:02:16.303,3.983865740740741,4.407847222222222,3.370972222222222,4.172777777777778
4086,00:02:16.336,3.1584953703703698,3.087083333333333,3.0183333333333335,3.3700694444444443
4087,00:02:16.370,3.23390625,3.2128472222222224,3.043177083333333,3.4456944444444444
4088,00:02:16.403,3.8402546296296296,4.695746527777778,2.9258333333333333,3.899184027777778
4089,00:02:16.436,2.5729918981481483,2.4008159722222224,2.5014930555555557,2.816666666666667
4090,00:02:16.470,3.7833969907407408,4.285190972222222,3.1889930555555557,3.8760069444444443
4091,00:02:16.503,3.8673495370370374,4.740225694444445,2.9017708333333334,3.9600520833333333
4092,00:02:16.536,3.718454861111111,4.184392361111111,3.23078125,3.7401909722222224
4093,00:02:16.570,2.534878472222222,3.1536458333333335,1.9963194444444445,2.454670138888889
4094,00:02:16.603,3.1227777777777774,3.9010243055555556,2.5127604166666666,2.954548611111111
4095,00:02:16.637,1.810167824074074,2.1645833333333333,1.49640625,1.7695138888888888
4096,00:02:16.670,2.6710706018518517,3.657048611111111,1.7829861111111112,2.5731770833333334
4097,00:02:16.703,2.1793171296296294,2.3597569444444444,1.9808506944444444,2.19734375
4098,00:02:16.737,2.634253472222222,3.3854166666666665,1.957638888888889,2.5597048611111113
4099,00:02:16.770,2.672494212962963,3.1226215277777776,2.207986111111111,2.686875
4100,00:02:16.803,2.877633101851852,3.63203125,2.1475868055555556,2.85328125
4101,00:02:16.837,3.000891203703704,3.6730034722222222,2.3646354166666668,2.965034722222222
4102,00:02:16.870,2.1594560185185183,2.130590277777778,1.9913541666666668,2.356423611111111
4103,00:02:16.903,3.1703645833333334,4.043524305555556,2.2883506944444445,3.17921875
4104,00:02:16.937,2.0644270833333334,2.0243055555555554,2.0132291666666666,2.1557465277777776
4105,00:02:16.970,2.2552546296296296,2.34609375,2.0465104166666666,2.3731597222222223
4106,00:02:17.004,2.2871064814814814,2.8586631944444445,1.675173611111111,2.3274826388888887
4107,00:02:17.037,2.7071527777777784,3.265746527777778,2.2655555555555558,2.59015625
4108,00:02:17.070,1.6250752314814816,1.6812847222222222,1.4890451388888888,1.7048958333333333
4109,00:02:17.104,3.64322337962963,4.823732638888889,2.6178298611111113,3.4881076388888888
4110,00:02:17.137,2.5784606481481482,2.852621527777778,2.239097222222222,2.6436631944444446
4111,00:02:17.170,2.6998611111111113,3.0616319444444446,2.2914930555555557,2.7464583333333334
4112,00:02:17.204,3.3976273148148146,4.4635590277777775,2.4476388888888887,3.2816840277777777
4113,00:02:17.237,1.7567766203703705,1.807170138888889,1.6567361111111112,1.8064236111111112
4114,00:02:17.270,2.2011631944444443,2.6358854166666665,1.8503472222222221,2.1172569444444442
4115,00:02:17.304,2.2395891203703706,3.0611284722222223,1.53125,2.126388888888889
4116,00:02:17.337,1.9691724537037036,2.0361631944444443,1.8727430555555555,1.9986111111111111
4117,00:02:17.371,1.8210127314814815,2.2905902777777776,1.418263888888889,1.7541840277777778
4118,00:02:17.404,2.20443287037037,2.54078125,1.8827256944444444,2.189791666666667
4119,00:02:17.437,1.790133101851852,2.1805208333333335,1.4644965277777777,1.7253819444444445
4120,00:02:17.471,1.4750810185185186,1.6838541666666667,1.2846006944444444,1.4567881944444445
4121,00:02:17.504,2.677696759259259,2.9475,2.4271354166666668,2.658454861111111
4122,00:02:17.537,45.07813078703703,43.34557291666667,48.63432291666667,43.254496527777775
4123,00:02:17.571,2.9820138888888885,3.3939756944444444,2.47546875,3.0765972222222224
4124,00:02:17.604,3.2931828703703707,4.621006944444445,2.199201388888889,3.059340277777778
4125,00:02:17.637,2.5334375,2.5730208333333335,2.3225520833333335,2.704739583333333
4126,00:02:17.671,3.0315104166666664,3.60890625,2.507829861111111,2.977795138888889
4127,00:02:17.704,2.9158564814814816,4.0069791666666665,2.00671875,2.7338715277777776
4128,00:02:17.738,2.9452777777777777,3.21609375,2.6175694444444444,3.002170138888889
4129,00:02:17.771,1.756550925925926,1.731111111111111,1.66609375,1.8724479166666668
4130,00:02:17.804,3.3472858796296294,4.6864236111111115,2.2490104166666667,3.106423611111111
4131,00:02:17.838,1.6550983796296297,1.6727777777777777,1.5811111111111111,1.71140625
4132,00:02:17.871,1.7113541666666665,1.899548611111111,1.5102777777777778,1.724236111111111
4133,00:02:17.904,2.486741898148148,2.9578819444444444,1.9349479166666668,2.5673958333333333
4134,00:02:17.938,1.8687905092592592,1.6291145833333334,1.9178993055555555,2.059357638888889
4135,00:02:17.971,2.2544907407407404,1.9504513888888888,2.2822743055555557,2.5307465277777776
4136,00:02:18.005,3.979542824074074,4.901041666666667,3.090295138888889,3.9472916666666666
4137,00:02:18.038,2.634728009259259,2.4388368055555554,2.5703645833333333,2.894982638888889
4138,00:02:18.071,3.6085300925925927,4.035972222222222,3.1022743055555555,3.68734375
4139,00:02:18.105,2.8138310185185182,3.093090277777778,2.4776041666666666,2.8707986111111112
4140,00:02:18.138,2.6482349537037035,3.1630902777777776,2.1331770833333334,2.6484375
4141,00:02:18.171,2.2571180555555554,2.3896354166666667,2.0044791666666666,2.3772395833333335
4142,00:02:18.205,1.7542708333333332,1.8016666666666667,1.6302083333333333,1.8309375
4143,00:02:18.238,3.2829282407407407,4.624392361111111,2.1157118055555557,3.1086805555555554
4144,00:02:18.271,1.5920775462962962,1.42078125,1.596579861111111,1.7588715277777778
4145,00:02:18.305,2.31296875,3.1417361111111113,1.6158854166666667,2.1812847222222222
4146,00:02:18.338,2.025677083333333,2.47015625,1.596545138888889,2.010329861111111
4147,00:02:18.372,1.964971064814815,2.1092881944444444,1.7487673611111112,2.036857638888889
4148,00:02:18.405,3.058350694444444,4.6025,1.8034375,2.7691145833333333
4149,00:02:18.438,1.5246180555555557,1.5051736111111111,1.4806944444444445,1.587986111111111
4150,00:02:18.472,1.5261053240740743,1.6523090277777779,1.3821180555555554,1.5438888888888889
4151,00:02:18.505,3.087511574074074,4.54671875,1.8531944444444444,2.862621527777778
4152,00:02:18.538,1.2372916666666667,1.1826215277777778,1.21921875,1.3100347222222222
4153,00:02:18.572,1.464207175925926,1.3699479166666666,1.4279340277777777,1.5947395833333333
4154,00:02:18.605,2.814589120370371,4.194947916666667,1.6446180555555556,2.604201388888889
4155,00:02:18.638,1.6527141203703704,1.5241145833333334,1.6616840277777778,1.77234375
4156,00:02:18.672,1.6054976851851854,1.5278472222222221,1.5527256944444445,1.735920138888889
4157,00:02:18.705,3.281388888888889,4.517725694444445,2.2214756944444445,3.1049652777777776
4158,00:02:18.739,1.6533796296296297,1.3835590277777778,1.7373090277777778,1.8392708333333334
4159,00:02:18.772,1.6947743055555555,1.6222222222222222,1.6199131944444445,1.8421875
4160,00:02:18.805,3.3077083333333337,4.650885416666667,2.155798611111111,3.116440972222222
4161,00:02:18.839,2.0051273148148145,1.875,1.9743402777777779,2.1660416666666666
4162,00:02:18.872,2.5777314814814813,3.0903645833333333,2.074097222222222,2.5687326388888887
4163,00:02:18.905,2.6519849537037037,3.2775173611111112,2.071545138888889,2.606892361111111
4164,00:02:18.939,2.268333333333333,2.402326388888889,2.028611111111111,2.3740625
4165,00:02:18.972,2.964866898148148,3.832222222222222,2.1861805555555556,2.8761979166666665
4166,00:02:19.006,2.159346064814815,2.2928645833333334,1.9469097222222222,2.238263888888889
4167,00:02:19.039,2.4324247685185187,3.2399479166666665,1.7574131944444444,2.2999131944444446
4168,00:02:19.072,2.1148148148148147,2.618576388888889,1.6809375,2.0449305555555557
4169,00:02:19.106,1.248599537037037,1.2187152777777779,1.2193229166666666,1.3077604166666668
4170,00:02:19.139,2.6152314814814814,3.777465277777778,1.6067881944444444,2.4614409722222224
4171,00:02:19.172,1.5540625,1.2888368055555555,1.6332291666666667,1.7401215277777777
4172,00:02:19.206,2.180353009259259,2.2446527777777776,1.9877083333333334,2.3086979166666666
4173,00:02:19.239,3.297013888888889,4.2615625,2.399253472222222,3.2302256944444445
4174,00:02:19.272,1.6997916666666668,1.6332986111111112,1.6546875,1.811388888888889
4175,00:02:19.306,2.1222048611111113,2.1070659722222222,2.00515625,2.254392361111111
4176,00:02:19.339,3.4736111111111114,5.043940972222222,2.2078125,3.1690798611111113
4177,00:02:19.373,1.7465972222222224,1.5985590277777777,1.7568229166666667,1.8844097222222222
4178,00:02:19.406,2.3939178240740744,2.7233506944444446,2.0508506944444442,2.4075520833333335
4179,00:02:19.439,2.8326446759259256,4.401354166666667,1.5691840277777778,2.5273958333333333
4180,00:02:19.473,2.3920601851851853,2.5539583333333336,2.1658333333333335,2.4563888888888887
4181,00:02:19.506,1.2722395833333333,1.40609375,1.1322743055555555,1.2783506944444445
4182,00:02:19.539,2.4255497685185183,3.6376041666666667,1.4659722222222222,2.1730729166666665
4183,00:02:19.573,1.1158680555555556,0.9919791666666666,1.1455034722222222,1.2101215277777777
4184,00:02:19.606,1.3615625,1.5985763888888889,1.136545138888889,1.3495659722222222
4185,00:02:19.639,0.9498668981481481,1.01734375,0.8548611111111111,0.9773958333333334
4186,00:02:19.673,0.9839409722222223,0.9961631944444445,0.9353125,1.0203472222222223
4187,00:02:19.706,1.6047685185185188,1.9381770833333334,1.1965451388888888,1.6795833333333334
4188,00:02:19.740,0.9480324074074074,0.7869965277777777,1.0039583333333333,1.053142361111111
4189,00:02:19.773,1.5563252314814815,1.7865104166666668,1.2741666666666667,1.608298611111111
4190,00:02:19.806,1.5883506944444443,1.6670659722222223,1.4257638888888888,1.6722222222222223
4191,00:02:19.840,1.4033043981481483,1.3885416666666666,1.3401909722222223,1.4811805555555555
4192,00:02:19.873,2.172256944444444,2.6261979166666665,1.6370833333333332,2.2534895833333333
4193,00:02:19.906,1.4831192129629631,1.2581597222222223,1.5381597222222223,1.6530381944444446
4194,00:02:19.940,1.3668460648148149,1.51828125,1.1025694444444445,1.4796875
4195,00:02:19.973,2.21775462962963,2.3586458333333336,1.9475868055555556,2.34703125
4196,00:02:20.007,1.546880787037037,1.5361979166666666,1.4646180555555555,1.6398263888888889
4197,00:02:20.040,3.0718055555555552,4.381545138888889,1.9475173611111112,2.8863541666666666
4198,00:02:20.073,2.03484375,2.1141493055555554,1.8840625,2.1063194444444444
4199,00:02:20.107,2.4508854166666665,3.1972743055555557,1.821857638888889,2.3335243055555557
4200,00:02:20.140,2.607239583333333,3.1822916666666665,2.0775694444444444,2.5618576388888887
4201,00:02:20.173,2.0815104166666667,2.6539756944444446,1.606076388888889,1.9844791666666666
4202,00:02:20.207,2.752957175925926,4.047326388888889,1.6436458333333333,2.5678993055555557
4203,00:02:20.240,1.707609953703704,2.0719618055555555,1.3883854166666667,1.662482638888889
4204,00:02:20.273,1.7641203703703703,2.2305034722222223,1.325625,1.736232638888889
4205,00:02:20.307,2.4265104166666664,3.308611111111111,1.604375,2.3665451388888887
4206,00:02:20.340,1.74328125,2.1693402777777777,1.3419270833333334,1.718576388888889
4207,00:02:20.374,1.5689814814814815,1.8174652777777778,1.2583680555555556,1.6311111111111112
