Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
4261,02:22.2,8.39746998,11.43259006,4.083251953,9.676567925
4262,02:22.2,10.05984158,14.72268338,4.005723741,11.45111762
4263,02:22.2,7.981029369,11.12953016,3.497721354,9.315836589
4264,02:22.3,8.534035012,12.80604384,3.060953776,9.735107422
4265,02:22.3,14.44724754,27.69021267,2.797254774,12.85427517
4266,02:22.3,9.979654948,16.5089247,2.544080946,10.8859592
4267,02:22.4,8.305917245,14.01036241,2.096978082,8.810411241
4268,02:22.4,6.757098163,11.43462457,1.361083984,7.475585938
4269,02:22.4,8.803385417,15.61835395,1.262641059,9.529161241
4270,02:22.5,8.474880642,15.04627821,1.391167535,8.987196181
4271,02:22.5,13.12141023,24.86225043,1.505262587,12.99671766
4272,02:22.5,5.385687934,8.811143663,1.381998698,5.963921441
4273,02:22.6,7.040219907,11.06572808,2.118082682,7.936848958
4274,02:22.6,5.312509042,7.355875651,2.219428168,6.362223307
4275,02:22.6,7.908121745,11.78621419,2.810601128,9.127549913
4276,02:22.7,5.54643193,7.373046875,2.687798394,6.578450521
4277,02:22.7,7.131591797,10.91805013,2.636149089,7.840576172
4278,02:22.7,5.08042173,6.88039822,2.220052083,6.140814887
4279,02:22.8,5.826226128,8.543619792,2.147216797,6.787841797
4280,02:22.8,5.493362992,8.094618056,1.778049045,6.607421875
4281,02:22.8,5.29147678,7.716227214,1.777994792,6.380208333
4282,02:22.9,3.939525463,5.737928602,1.659939236,4.42070855
4283,02:22.9,6.059651693,8.954318576,2.070583767,7.154052734
4284,02:22.9,4.56197555,6.435519748,1.893419054,5.356987847
4285,02:23.0,5.347059462,7.847710503,1.913438585,6.280029297
4286,02:23.0,4.325746889,6.214491102,1.551567925,5.211181641
4287,02:23.0,5.986599392,9.546006944,1.701687283,6.71210395
4288,02:23.1,4.592990451,6.776312934,1.811740451,5.190917969
4289,02:23.1,6.361264829,9.783203125,2.129882813,7.17070855
4290,02:23.1,5.295012297,7.816894531,2.065646701,6.00249566
4291,02:23.2,6.705512153,10.09282769,2.355523003,7.668185764
4292,02:23.2,6.055320457,8.925103082,2.70179579,6.5390625
4293,02:23.2,6.859438296,9.598090278,2.91148546,8.068739149
4294,02:23.3,5.605315032,7.459825304,2.906277127,6.449842665
4295,02:23.3,7.445773655,11.21820747,2.894911024,8.224202474
4296,02:23.3,5.280128762,7.55843099,2.230197483,6.051757813
4297,02:23.4,4.391194661,5.770290799,1.931911892,5.471381293
4298,02:23.4,7.043258102,11.26996528,2.069308811,7.790500217
4299,02:23.4,4.774884259,6.692111545,2.008029514,5.624511719
4300,02:23.5,4.472086589,6.095187717,1.865342882,5.455729167
4301,02:23.5,6.53221752,10.29272461,2.004177517,7.299750434
4302,02:23.5,4.130181207,5.105523003,2.001546224,5.283474392
4303,02:23.6,5.121799045,7.109944661,2.184407552,6.071044922
4304,02:23.6,7.6317636,11.64873589,2.538519965,8.708034939
4305,02:23.6,5.160753038,6.684787326,2.591444227,6.206027561
4306,02:23.7,6.470187717,9.322998047,2.823893229,7.263671875
4307,02:23.7,9.611888744,15.88107639,3.124701606,9.829888238
4308,02:23.7,6.189887153,8.229437934,3.03523763,7.304985894
4309,02:23.8,8.746202257,13.79573568,2.923014323,9.519856771
4310,02:23.8,7.412100333,11.12041558,2.835611979,8.280273438
4311,02:23.8,8.71484375,13.63492839,2.823947483,9.685655382
4312,02:23.9,6.942057292,10.16970486,2.901746962,7.754720052
4313,02:23.9,8.433747468,13.32996962,2.796766493,9.174506293
4314,02:23.9,7.089246962,10.47328016,2.686143663,8.108317057
4315,02:24.0,11.4489294,19.82739258,2.711724175,11.80767144
4316,02:24.0,9.872730396,16.50219727,2.578884549,10.53710938
4317,02:24.0,8.646574797,13.89827474,2.528889974,9.512559679
4318,02:24.1,5.832103588,8.426106771,2.409206814,6.660997179
4319,02:24.1,6.143717448,8.908013238,2.322781033,7.200358073
4320,02:24.1,8.524540654,14.00084093,2.431206597,9.141574436
4321,02:24.2,5.253734447,7.237223307,2.394395616,6.129584418
4322,02:24.2,7.597981771,11.56708442,2.643473307,8.583387587
4323,02:24.2,6.990198206,10.32891168,2.69780816,7.943874783
4324,02:24.3,6.346146195,9.375406901,2.511528863,7.151502821
4325,02:24.3,8.465766059,13.31247287,2.585991753,9.49883355
4326,02:24.3,5.634837963,7.412543403,2.59491645,6.897054036
4327,02:24.4,7.371844256,10.83303494,2.804416233,8.478081597
4328,02:24.4,8.6311216,13.49704319,2.849446615,9.546875
4329,02:24.4,6.527379919,8.982259115,2.872667101,7.727213542
4330,02:24.5,7.11078559,9.896077474,3.019097222,8.417182075
4331,02:24.5,9.413990162,14.88663737,3.003119575,10.35221354
4332,02:24.5,6.77033601,9.521972656,2.942789714,7.84624566
4333,02:24.6,9.147424769,13.69688585,3.172851563,10.57253689
4334,02:24.6,9.514268663,15.34895833,3.196533203,9.997314453
4335,02:24.6,8.347565828,12.83135308,3.199245877,9.012098524
4336,02:24.7,9.626003689,14.62803819,3.23819987,11.011773
4337,02:24.7,7.541295935,10.88815647,3.124240451,8.611490885
4338,02:24.7,7.452374494,10.55213759,2.99202474,8.812961155
4339,02:24.8,9.252305773,15.07980686,2.751139323,9.925971137
4340,02:24.8,7.298050492,11.60224067,2.558919271,7.732991536
4341,02:24.8,9.290337457,15.2125651,2.5597602,10.09868707
4342,02:24.9,7.488073278,11.99083116,2.420301649,8.053087023
4343,02:24.9,7.7432364,11.93020291,2.560465495,8.739040799
4344,02:24.9,10.47194191,17.68495009,2.775282118,10.95559353
4345,02:25.0,7.039939598,10.86897786,2.361924913,7.888916016
4346,02:25.0,8.391438802,13.3891059,2.384629991,9.400580512
4347,02:25.0,9.986707899,16.32511393,2.694444444,10.94056532
4348,02:25.1,8.014594184,12.12087674,2.851942274,9.070963542
4349,02:25.1,10.79754413,17.12931315,3.358561198,11.90475803
4350,02:25.1,9.823359737,14.64067925,3.623046875,11.20635308
4351,02:25.2,10.92440683,16.72968207,4.002034505,12.04150391
4352,02:25.2,13.53780563,22.27560764,4.447401259,13.89040799
4353,02:25.2,11.30694806,16.31887478,4.738335503,12.8636339
4354,02:25.3,16.14443179,23.28483073,5.137098524,20.0113661
4355,02:25.3,12.50117549,14.16305881,5.203667535,18.13680013
4356,02:25.3,17.10350658,16.84912109,5.427571615,29.03382704
4357,02:25.4,25.74361617,44.18720161,5.507595486,27.53605143
4358,02:25.4,37.44536675,63.76274957,5.997775608,42.57557509
4359,02:25.4,22.76226128,38.84982639,5.934977214,23.50198025
4360,02:25.5,26.87179905,50.36195204,6.574951172,23.67849392
4361,02:25.5,17.86708804,32.26703559,5.613037109,15.72119141
4362,02:25.5,13.61303711,20.73825412,5.800401476,14.30045573
4363,02:25.6,9.789487486,11.75485569,5.653781467,11.9598253
4364,02:25.6,11.10212312,14.74652778,5.595296224,12.96454536
4365,02:25.6,12.48324472,18.74701606,5.434950087,13.26776801
4366,02:25.7,9.548674407,12.7128635,4.965223524,10.9679362
4367,02:25.7,10.74214229,15.76087782,4.58726671,11.87828234
4368,02:25.7,15.90504738,28.78933377,4.052327474,14.8734809
4369,02:25.8,10.83327004,17.62014431,3.377604167,11.50206163
4370,02:25.8,11.53839337,20.18893772,3.105577257,11.32066515
4371,02:25.8,11.55358435,20.5433214,3.01679145,11.10064019
4372,02:25.9,8.718822338,14.37912326,2.902370877,8.874972873
4373,02:25.9,10.52027271,18.48429362,2.810655382,10.26586914
4374,02:25.9,8.918240017,14.97197808,2.875705295,8.907036675
4375,02:26.0,8.493534795,13.98689779,2.911376953,8.582329644
4376,02:26.0,9.758644387,16.24123806,3.01812066,10.01657444
4377,02:26.0,7.396330657,11.69051107,2.646348741,7.852132161
4378,02:26.1,8.068042896,13.56670464,2.307454427,8.329969618
4379,02:26.1,6.629005715,10.97290039,1.945773655,6.968343099
4380,02:26.1,7.427372685,11.98320855,2.19007704,8.108832465
4381,02:26.2,6.632658782,10.14645725,2.34391276,7.407606337
4382,02:26.2,7.343460648,10.55851237,2.750379774,8.7214898
4383,02:26.2,9.696596499,15.78816732,3.011854384,10.2897678
4384,02:26.3,7.345911097,10.57383898,2.866644965,8.597249349
4385,02:26.3,8.331778067,12.62912326,2.881184896,9.485026042
4386,02:26.3,9.19833261,14.48177083,2.954237196,10.1589898
4387,02:26.4,6.338297526,8.75531684,2.606580946,7.652994792
4388,02:26.4,6.326967593,9.010199653,2.205240885,7.76546224
4389,02:26.4,7.412914135,11.77644857,1.956380208,8.505913628
4390,02:26.5,4.309977214,5.534966363,1.649495443,5.745469835
4391,02:26.5,3.725414135,4.851969401,1.354763455,4.969509549
4392,02:26.5,5.116002966,6.968695747,1.396701389,6.982611762
4393,02:26.6,5.994800709,8.715033637,1.620117188,7.649251302
4394,02:26.6,9.046730324,12.65407986,2.632080078,11.85403103
4395,02:26.6,5.53266059,5.972086589,1.917182075,8.708713108
4396,02:26.7,2.750198929,2.773111979,1.11585829,4.361626519
4397,02:26.7,8.346661603,8.962836372,2.480929905,13.59621853
4398,02:26.7,5.263228805,3.847629123,1.644015842,10.29804145
4399,02:26.8,1.940936053,2.2058648,0.908447266,2.708496094
4400,02:26.8,4.220061126,4.313259549,1.053683811,7.293240017
4401,02:26.8,5.131953487,1.905571832,1.310709635,12.17957899
4402,02:26.9,1.713668258,1.967556424,0.580132378,2.593315972
4403,02:26.9,2.785463686,2.004014757,0.692626953,5.659749349
4404,02:26.9,2.275806568,1.1668023,0.646864149,5.013753255
4405,02:27.0,20.74309172,42.34776476,2.623019748,17.25849067
4406,02:27.0,11.69592737,20.96975369,1.405381944,12.71264648
4407,02:27.0,7.784912109,14.32286241,1.085503472,7.946370443
4408,02:27.1,11.47098343,22.47637261,1.340983073,10.59559462
4409,02:27.1,5.058376736,8.510064019,1.206597222,5.458468967
4410,02:27.1,9.983733001,18.96118164,1.256890191,9.73312717
4411,02:27.2,4.925455729,7.755832248,1.409667969,5.61086697
4412,02:27.2,5.58533167,9.210828993,1.489149306,6.05601671
4413,02:27.2,6.652542679,11.33718533,1.321316189,7.299126519
4414,02:27.3,2.331986039,2.736083984,1.001980252,3.25789388
4415,02:27.3,3.18492296,4.176839193,1.123453776,4.254475911
4416,02:27.3,5.086923105,7.710205078,1.412190755,6.138373481
4417,02:27.4,2.673855252,2.768907335,1.531792535,3.720865885
4418,02:27.4,4.645245587,5.915066189,1.811686198,6.208984375
4419,02:27.4,9.817690249,10.70263672,2.687038845,16.06339518
4420,02:27.5,15.41117802,20.46348741,4.31773546,21.4523112
4421,02:27.5,12.06647859,12.27937826,4.039577908,19.8804796
4422,02:27.5,15.70904767,23.76258681,3.820936415,19.54361979
4423,02:27.6,6.105767144,9.128960503,2.204427083,6.983913845
4424,02:27.6,6.019341363,8.716769748,2.010959201,7.330295139
4425,02:27.6,3.487566913,4.129340278,1.498291016,4.835069444
4426,02:27.7,4.098406756,5.138671875,1.616400825,5.540147569
4427,02:27.7,4.701443142,6.533121745,1.560058594,6.011149089
4428,02:27.7,2.604049117,2.667995877,1.082302517,4.061848958
4429,02:27.8,3.882360388,5.369818793,1.151611328,5.125651042
4430,02:27.8,4.382848669,6.790798611,1.121473524,5.236273872
4431,02:27.8,3.547734013,4.991319444,0.897460938,4.754421658
4432,02:27.9,4.109167028,6.679958767,0.867838542,4.779703776
4433,02:27.9,2.769332321,3.874023438,0.913438585,3.520534939
4434,02:27.9,3.897451895,5.959364149,1.093451606,4.639539931
4435,02:28.0,4.9782534,7.857666016,1.067030165,6.010064019
4436,02:28.0,2.931939019,4.244520399,0.888780382,3.662516276
4437,02:28.0,4.447383174,6.758002387,0.986382378,5.597764757
4438,02:28.1,2.490451389,3.102593316,0.92719184,3.44156901
4439,02:28.1,3.787353516,5.661593967,0.970811632,4.729654948
4440,02:28.1,5.451262297,8.735378689,1.226616753,6.39179145
4441,02:28.2,2.278998481,2.508409288,1.061631944,3.26695421
4442,02:28.2,4.70437283,6.858072917,1.313774957,5.941270616
4443,02:28.2,4.120334201,5.973524306,1.552517361,4.834960938
4444,02:28.3,5.992097078,9.844753689,1.560302734,6.571234809
4445,02:28.3,3.92622432,6.122070313,1.079237196,4.577365451
4446,02:28.3,3.943187572,6.422227648,0.991265191,4.416069878
4447,02:28.4,5.867395472,10.17545573,1.026421441,6.400309245
4448,02:28.4,3.18174009,5.632758247,0.555528429,3.356933594
4449,02:28.4,3.836769387,6.9269477,0.528320313,4.055040148
4450,02:28.5,11.8829843,24.3269043,0.847113715,10.4749349
4451,02:28.5,3.038953993,5.487657335,0.339382595,3.289822049
4452,02:28.5,6.223786531,12.15215386,0.48055013,6.038655599
4453,02:28.6,6.069290726,11.29635959,0.552652995,6.358859592
4454,02:28.6,2.280327691,3.982747396,0.277994792,2.580240885
4455,02:28.6,2.840576172,5.013970269,0.370035807,3.137722439
4456,02:28.7,7.448721427,13.98838976,0.723415799,7.634358724
4457,02:28.7,5.524332682,10.18592665,0.801784939,5.585286458
4458,02:28.7,6.046097367,11.26931424,0.848632813,6.020345052
4459,02:28.8,5.727376302,11.10218641,0.812906901,5.26703559
4460,02:28.8,1.309859664,1.936197917,0.363525391,1.629855686
4461,02:28.8,6.397063079,12.4593099,0.623426649,6.108452691
4462,02:28.9,6.021683304,11.4800076,0.797064887,5.787977431
4463,02:28.9,15.05029297,34.07823351,0.942952474,10.12969293
4464,02:28.9,6.417037399,11.54199219,1.01961263,6.689507378
4465,02:29.0,2.822021484,3.571234809,1.077907986,3.816921658
4466,02:29.0,4.026394314,5.39702691,1.351860894,5.330295139
4467,02:29.0,5.885326244,7.965820313,1.52218967,8.16796875
4468,02:29.1,4.356128834,6.036187066,1.577338325,5.454861111
4469,02:29.1,8.652126736,15.4932997,1.770100911,8.692979601
4470,02:29.1,6.340838397,10.84388563,1.598008898,6.58062066
4471,02:29.2,6.109239366,9.748372396,1.411349826,7.167995877
4472,02:29.2,5.588026259,10.2379286,1.333468967,5.192681207
4473,02:29.2,5.168194806,8.760850694,1.482747396,5.260986328
4474,02:29.3,5.972963686,9.995198568,1.399875217,6.523817274
4475,02:29.3,2.583676939,3.217854818,0.911973741,3.621202257
4476,02:29.3,3.132197627,4.871527778,0.712483724,3.81258138
4477,02:29.4,5.158239294,9.019748264,0.767144097,5.687825521
4478,02:29.4,3.10998083,5.99609375,0.401557075,2.932291667
4479,02:29.4,2.557291667,3.901285807,0.646077474,3.124511719
4480,02:29.5,11.63670067,23.20282661,1.356825087,10.3504503
4481,02:29.5,16.11974646,31.17437066,1.638020833,15.54684787
4482,02:29.6,7.444055628,10.64290365,1.352674696,10.33658854
4483,02:29.6,6.274540654,10.67358398,0.838948568,7.31108941
4484,02:29.6,18.27766927,39.51199002,1.812934028,13.50808377
4485,02:29.7,5.585449219,9.266248915,2.0027398,5.487358941
4486,02:29.7,7.20836046,12.26028103,2.225558811,7.139241536
4487,02:29.7,8.069100839,14.27202691,2.197292752,7.737982856
4488,02:29.7,4.919768157,6.884602865,2.06117079,5.813530816
4489,02:29.8,6.04836697,9.306206597,2.12101237,6.717881944
4490,02:29.8,4.667471427,6.251681858,2.085747613,5.664984809
4491,02:29.9,6.304126881,9.456814236,2.132324219,7.323242188
4492,02:29.9,4.609302662,5.931450738,2.059109158,5.83734809
4493,02:29.9,5.744457104,8.466552734,1.790256076,6.9765625
4494,02:30.0,5.0302011,7.271321615,1.785454644,6.03382704
4495,02:30.0,7.290907118,11.25656467,2.167182075,8.448974609
4496,02:30.0,9.414478443,15.45502387,2.294840495,10.49357096
4497,02:30.1,4.196081091,4.80460612,2.020534939,5.763102214
4498,02:30.1,5.322835286,7.635172526,1.847005208,6.486328125
4499,02:30.1,4.394341363,5.82039388,1.764675564,5.597954644
4500,02:30.2,4.156783492,5.265842014,1.440456814,5.764051649
4501,02:30.2,4.40447772,6.168619792,1.203938802,5.840874566
4502,02:30.2,2.193350333,2.53523763,0.826605903,3.218207465
4503,02:30.2,3.497251157,4.35023329,1.099039714,5.042480469
4504,02:30.3,5.652985749,8.461724175,1.387179905,7.110053168
4505,02:30.3,3.488507306,4.717990451,1.138943142,4.608588325
4506,02:30.4,3.782552083,5.100585938,1.226128472,5.02094184
4507,02:30.4,6.344509549,9.956244575,1.796251085,7.281032986
4508,02:30.4,4.432843244,5.871337891,1.845377604,5.581814236
4509,02:30.5,4.716362847,6.143636068,2.017469618,5.987982856
4510,02:30.5,6.862521701,10.07503255,2.312689887,8.199842665
4511,02:30.5,4.672001591,5.825113932,2.37890625,5.811984592
4512,02:30.6,13.3287037,22.59638129,2.728352865,14.66137695
4513,02:30.6,4.171938296,4.630126953,2.1589898,5.726698134
4514,02:30.6,7.415780527,10.84638129,2.361924913,9.039035373
4515,02:30.7,4.598361545,5.377224392,2.205050998,6.212809245
4516,02:30.7,4.577835648,5.752956814,1.91023763,6.0703125
4517,02:30.7,5.733642578,8.309163411,1.533555773,7.35820855
4518,02:30.8,2.972267433,3.959988064,1.162624783,3.794189453
4519,02:30.8,3.254973235,4.277832031,1.132107205,4.354980469
4520,02:30.8,5.370144314,8.364013672,1.277099609,6.469319661
4521,02:30.9,2.877486617,3.561984592,1.261338976,3.809136285
4522,02:30.9,4.235939308,6.200819227,1.225097656,5.281901042
4523,02:30.9,3.990460431,5.659640842,1.517550998,4.794189453
4524,02:31.0,5.262225116,7.622287326,1.854410807,6.309977214
4525,02:31.0,4.695855035,6.556749132,1.670898438,5.859917535
4526,02:31.0,3.615044488,4.808892144,1.411593967,4.624647352
4527,02:31.1,4.034044054,5.13039822,1.585530599,5.386203342
4528,02:31.1,5.763201678,8.504692925,1.861111111,6.923800998
4529,02:31.1,3.562364366,3.960801866,1.905381944,4.820909288
4530,02:31.2,5.725224248,7.681749132,2.162760417,7.331163194
4531,02:31.2,4.383029514,5.411919488,2.168972439,5.568196615
4532,02:31.2,5.922941985,7.894097222,2.479193793,7.395534939
4533,02:31.3,5.149676288,6.793701172,2.499023438,6.156304253
4534,02:31.3,5.544144242,7.326171875,2.581976997,6.724283854
4535,02:31.3,6.493815104,9.078260634,2.771077474,7.632107205
4536,02:31.4,5.968180339,7.912000868,2.86078559,7.131754557
4537,02:31.4,6.487702546,8.939317491,2.649115668,7.874674479
4538,02:31.4,6.147460938,8.479383681,2.611083984,7.351915148
4539,02:31.5,7.079101563,11.22181532,2.257785373,7.757703993
4540,02:31.5,12.66602467,25.91617839,1.96875,10.11314562
4541,02:31.5,10.11023401,20.22523329,1.753933377,8.351535373
4542,02:31.6,5.408628111,9.048773872,1.503607856,5.673502604
4543,02:31.6,4.630208333,7.536593967,1.309624566,5.044406467
4544,02:31.6,7.346480758,13.35723199,1.595567491,7.086642795
4545,02:31.7,4.266963252,5.56241862,1.808458116,5.430013021
4546,02:31.7,5.710702402,7.933946398,2.139648438,7.05851237
4547,02:31.7,7.816532841,12.24587674,2.340766059,8.862955729
4548,02:31.8,5.26377134,6.63937717,2.356933594,6.795003255
4549,02:31.8,7.34403031,11.05395508,2.481987847,8.496148003
4550,02:31.8,6.173403139,8.579101563,2.392985026,7.54812283
4551,02:31.9,5.801938657,7.779025608,2.19289822,7.433892144
4552,02:31.9,7.40218099,11.54153103,2.198323568,8.466688368
4553,02:31.9,4.865288628,6.091200087,2.18226454,6.322401259
4554,02:32.0,6.366889106,9.321750217,2.209852431,7.56906467
4555,02:32.0,5.107458044,6.716986762,2.127441406,6.477945964
4556,02:32.0,6.112648293,8.425509983,2.40749783,7.504937066
4557,02:32.1,5.396131727,6.797417535,2.486653646,6.904324002
4558,02:32.1,6.691695602,9.478841146,2.715060764,7.881184896
4559,02:32.1,7.658754702,11.82622613,2.852267795,8.297770182
4560,02:32.2,5.418845848,6.455647786,2.890353733,6.910536024
4561,02:32.2,6.710422092,9.624593099,2.751681858,7.754991319
4562,02:32.2,5.187065972,6.649115668,2.405734592,6.506347656
4563,02:32.3,5.476743345,7.019504123,2.167073568,7.243652344
4564,02:32.3,4.39746998,5.128689236,2.168104384,5.895616319
4565,02:32.3,6.955105252,9.784369575,2.253879123,8.827067057
4566,02:32.4,14.10656286,30.79256185,2.066107856,9.46101888
4567,02:32.4,14.8917372,31.32717556,1.918023003,11.43001302
4568,02:32.4,19.10651765,42.48838976,1.473551432,13.35761176
4569,02:32.5,9.979184751,21.09163411,1.100911458,7.745008681
4570,02:32.5,7.500271267,16.37559679,0.984890408,5.140326606
4571,02:32.5,19.00817419,41.78892687,1.820773655,13.41482205
4572,02:32.6,8.186071325,19.32408312,0.471923828,4.762207031
4573,02:32.6,5.352240668,10.79087999,0.658962674,4.60687934
4574,02:32.6,3.820457176,6.946397569,0.760036892,3.754937066
4575,02:32.7,5.252115885,9.238009983,1.042561849,5.475775825
4576,02:32.7,3.257134332,4.91780599,1.034939236,3.818657769
4577,02:32.7,5.274341725,8.8621148,1.425998264,5.534912109
4578,02:32.8,3.823838976,5.233859592,1.481255425,4.75640191
4579,02:32.8,4.991075304,7.917588976,1.629150391,5.426486545
4580,02:32.8,4.478470414,5.939778646,1.974880642,5.520751953
4581,02:32.9,6.192518446,8.709255642,2.633192274,7.235107422
4582,02:32.9,5.780797888,7.211751302,3.013943142,7.116699219
4583,02:32.9,7.356544777,9.612603082,3.458577474,8.998453776
4584,02:33.0,6.679832176,9.130832248,3.000759549,7.907904731
4585,02:33.0,10.72073025,18.27243381,2.969970703,10.91978624
4586,02:33.0,8.000515408,12.2816569,2.81374783,8.906141493
4587,02:33.1,8.536557798,13.29085286,2.969590929,9.349229601
4588,02:33.1,6.10120081,8.395182292,2.804389106,7.104031033
4589,02:33.1,6.381248192,9.709743924,2.31507704,7.118923611
4590,02:33.2,5.168710214,7.442409939,2.135606554,5.928114149
4591,02:33.2,4.318106192,6.184461806,1.694281684,5.075575087
4592,02:33.2,6.193947121,10.53214518,1.533854167,6.515842014
4593,02:33.3,3.80504919,5.837972005,1.245090061,4.332085503
4594,02:33.3,4.452193649,7.007622613,1.372368707,4.976589627
4595,02:33.3,6.30424443,10.82573785,1.504014757,6.582980686
4596,02:33.4,4.321650752,6.516818576,1.601209852,4.846923828
4597,02:33.4,6.658248336,11.449273,1.778293186,6.747178819
4598,02:33.4,7.190990307,12.49172635,2.08835178,6.992892795
4599,02:33.5,7.464310258,12.21354167,2.49460178,7.684787326
4600,02:33.5,9.496790003,15.81515842,2.796468099,9.87874349
4601,02:33.5,7.059669777,10.22840712,2.870442708,8.080159505
4602,02:33.6,7.467384621,11.10557726,2.996744792,8.299831814
4603,02:33.6,8.846182364,14.16889106,2.959092882,9.410563151
4604,02:33.6,6.478651259,9.405978733,2.535861545,7.494113498
4605,02:33.7,10.04871058,16.89534505,2.564371745,10.68641493
4606,02:33.7,5.558132595,8.995496962,1.882459852,5.796440972
4607,02:33.7,5.28596101,8.548936632,1.389811198,5.9191352
4608,02:33.8,7.874810113,13.56434462,1.764187283,8.295898438
4609,02:33.8,5.178032769,7.745958116,1.825656467,5.962483724
4610,02:33.8,8.416910807,14.21522352,2.209092882,8.826416016
4611,02:33.9,7.278365524,11.56561957,2.350992839,7.918484158
4612,02:33.9,7.995090061,12.90535482,2.551323785,8.52859158
4613,02:33.9,7.389160156,11.70198568,2.53531901,7.930175781
4614,02:34.0,8.034957321,12.77731662,2.549424913,8.778130425
4615,02:34.0,6.222412109,8.732421875,2.673692491,7.261121962
4616,02:34.0,8.892433449,14.2203776,3.003228082,9.453694661
4617,02:34.1,7.168628834,10.69506836,3.101155599,7.709662543
4618,02:34.1,7.875976563,12.26931424,3.005777995,8.352837457
4619,02:34.1,7.079644097,10.56692166,2.693793403,7.978217231
4620,02:34.2,5.872667101,8.910807292,2.047064887,6.660129123
4621,02:34.2,6.299542462,10.30050998,1.729410807,6.868706597
4622,02:34.2,7.175048828,12.00759549,1.773871528,7.74367947
4623,02:34.3,5.200213397,7.463975694,1.987521701,6.149142795
4624,02:34.3,7.622884115,13.19243707,1.881076389,7.795138889
4625,02:34.3,4.096525969,5.9660102,1.310139974,5.013427734
4626,02:34.4,6.717330367,11.31928168,1.608940972,7.223768446
4627,02:34.4,6.081325955,9.329562717,2.138020833,6.776394314
4628,02:34.4,7.14098669,10.83536784,2.631700304,7.955891927
4629,02:34.5,10.84798177,18.39287652,3.019205729,11.13186306
4630,02:34.5,9.06801577,14.82929145,2.696153429,9.678602431
4631,02:34.5,9.897560402,17.17260742,2.716552734,9.80352105
4632,02:34.6,10.26719835,17.4398329,2.8203125,10.54144965
4633,02:34.6,5.563295718,7.426188151,2.565945095,6.697753906
4634,02:34.6,7.875732422,11.94748264,3.256456163,8.423258464
4635,02:34.7,8.577437789,12.69574653,3.852566189,9.184000651
4636,02:34.7,8.953540943,13.09025065,4.290418837,9.479953342
4637,02:34.7,8.715087891,12.41276042,4.451171875,9.28133138
4638,02:34.8,12.63425926,20.28767904,4.52867296,13.08642578
4639,02:34.8,6.431857639,7.970513238,3.426242405,7.898817274
4640,02:34.8,5.894874855,7.528727214,2.921630859,7.234266493
4641,02:34.9,6.547417535,9.023057726,2.717312283,7.901882595
4642,02:34.9,4.820656105,5.736111111,2.32047526,6.405381944
4643,02:34.9,7.481083623,11.66902669,2.307020399,8.467203776
4644,02:35.0,4.327971282,5.701687283,1.7371148,5.545111762
4645,02:35.0,6.280544705,9.944878472,1.638481988,7.258273655
4646,02:35.0,6.957609954,11.39198134,1.654052734,7.82679579
4647,02:35.1,6.308892144,9.745605469,1.684895833,7.49617513
4648,02:35.1,8.520589193,14.33194987,1.823974609,9.405843099
4649,02:35.1,5.448766638,8.131456163,1.621473524,6.593370226
4650,02:35.2,8.2394477,13.32128906,1.738823785,9.658230252
4651,02:35.2,5.872214988,8.967990451,1.59225803,7.056396484
4652,02:35.2,7.570638021,11.47913954,1.785753038,9.447021484
4653,02:35.3,5.955521195,8.953260634,1.687825521,7.225477431
4654,02:35.3,5.731002242,8.082465278,1.72140842,7.38913303
4655,02:35.3,6.595531322,9.648383247,1.790256076,8.347954644
4656,02:35.4,5.102294922,7.449245877,1.534206814,6.323432075
4657,02:35.4,5.359483507,7.334391276,1.825005425,6.919053819
4658,02:35.4,7.701208044,12.17667643,2.052218967,8.874728733
4659,02:35.5,5.407986111,7.022542318,2.154568142,7.046847873
4660,02:35.5,6.087022569,8.391845703,2.211208767,7.658013238
4661,02:35.5,8.5998716,14.01706272,2.19797092,9.584581163
4662,02:35.6,5.033790871,7.357286241,1.736246745,6.007839627
4663,02:35.6,5.479446976,8.062282986,1.781629774,6.594428168
4664,02:35.6,7.969283492,12.78548177,1.815104167,9.30726454
4665,02:35.7,3.901520906,5.176242405,1.31898329,5.209337023
4666,02:35.7,4.445945457,6.632025825,1.295274523,5.410536024
4667,02:35.7,7.473804615,12.57166884,1.566162109,8.283582899
4668,02:35.8,4.079788773,6.00124783,1.277153863,4.960964627
4669,02:35.8,5.991210938,9.792561849,1.34640842,6.834662543
4670,02:35.8,5.671440972,8.591308594,1.498046875,6.924967448
4671,02:35.9,4.784523293,7.177544488,1.219075521,5.95694987
4672,02:35.9,6.14328342,10.17480469,1.050455729,7.204589844
4673,02:35.9,3.300627532,4.369004991,1.003255208,4.529622396
4674,02:36.0,6.087754991,9.92179362,1.25640191,7.085069444
4675,02:36.0,12.32503255,22.65519206,1.640842014,12.67906359
4676,02:36.0,10.30961552,17.83550347,1.759901259,11.33344184
4677,02:36.1,8.883553964,14.44154188,1.845594618,10.36352539
4678,02:36.1,4.493769893,5.722873264,1.8410102,5.917426215
4679,02:36.1,6.65234375,9.280761719,2.2918023,8.384467231
4680,02:36.2,8.287443938,12.50515408,2.460096571,9.897081163
4681,02:36.2,5.2221318,6.336561415,2.35015191,6.979682075
4682,02:36.2,7.108886719,10.05598958,2.180067274,9.090603299
4683,02:36.3,4.786078559,5.852349175,1.960828993,6.545057509
